ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
536;85653.0;TR103/0104;Paiement électronique;Echoué;Diourbel;2024-07-03 12:45:00;1000000.0;Suspect
1010;851001.0;TR204/00039;ATM;Validé;Louga;2024-07-03 12:15:00;3500.0;Normal
529;85259.0;TR111/0035;ATM;Validé;Ziguinchor;2024-07-03 11:15:00;7000.0;Normal
1033;851033.0;TR215/0048;ATM;Validé;Diourbel;2024-07-03 11:00:00;25000.0;Normal
100300;85001030.0;TR214/00050;ATM;Validé;Ziguinchor;2024-07-03 11:00:00;2500.0;Normal
523;85253.0;TR00/0085;Paiement en ligne;Validé;Dakar;2024-07-03 11:00:00;110000.0;Normal
521;85251.0;TR9/00065;Paiement en ligne;Validé;Ziguinchor;2024-07-03 11:00:00;100000.0;Normal
548;85854.0;TR109/0092;Paiement électronique;Validé;Dakar;2024-07-03 10:30:00;22000.0;Normal
547;85457.0;TR109/0083;Paiement électronique;Validé;Dakar;2024-07-03 10:30:00;28000.0;Normal
10290;8510092.0;TR213/00054;Paiement électronique;Validé;Tambacounda;2024-07-03 09:45:00;140000.0;Normal
510;85051.0;TR3/0046;Paiement en ligne;Validé;Kaolack;2024-07-03 09:00:00;10000.0;Normal
534;85453.0;TR102/07-03-24;Paiement électronique;Validé;Dakar;2024-07-03 09:00:00;200000.0;Normal
1007;851700.0;TR204/00037;ATM;Validé;Dakar;2024-07-03 08:50:00;9000.0;Normal
505;85505.0;TR2/0041;Paiement électronique;Validé;Tambacounda;2024-07-02 16:30:00;500000.0;Normal
526;85652.0;TR010/0031;ATM;Validé;Dakar;2024-07-02 16:00:00;8000.0;Normal
1031;851301.0;TR215/0127;Paiement électronique;En attente;Tivaouane;2024-07-02 16:00:00;130000.0;Suspect
543;85453.0;TR107/0038;ATM;Echoué;Vélingara;2024-07-02 16:00:00;10000.0;Normal
1024;854101.0;TR208/8256;Paiement électronique;Validé;Bambey;2024-07-02 15:10:00;750000.0;Normal
1016;851601.0;TR206/00049;ATM;Validé;Dakar;2024-07-02 15:00:00;6000.0;Normal
528;85852.0;TR011/0113;Paiement électronique;Validé;Dakar;2024-07-02 15:00:00;5500000.0;Normal
524;85452.0;TR00/0084;ATM;En attente;Tambacounda;2024-07-02 14:30:00;10000.0;Normal
1030;850103.0;TR212/0035;Paiement électronique;En attente;Diourbel;2024-07-02 14:20:00;100000.0;Normal
1030;850103.0;TR212/0071;Paiement électronique;En attente;Marie-Therese;2024-07-02 14:20:00;110000.0;Normal
1030;850103.0;TR212/0107;Paiement électronique;En attente;Marie-Therese;2024-07-02 14:20:00;120000.0;Normal
1030;850103.0;TR212/0143;Paiement électronique;En attente;Marie-Therese;2024-07-02 14:20:00;130000.0;Normal
522;85251.0;TR9/00064;ATM;Validé;Saint Louis;2024-07-02 13:45:00;50000.0;Normal
533;85353.0;TR102/07-02-24;ATM;Validé;Thiès;2024-07-02 13:30:00;3500.0;Normal
10230;8510320.0;TR209/00030;Paiement électronique;Validé;Diourbel;2024-07-02 13:20:00;70000.0;Normal
545;85455.0;TR108/00031;ATM;Validé;Saint Louis;2024-07-02 13:15:00;35000.0;Normal
100280;85001208.0;TR214/00125;ATM;Validé;Dakar;2024-07-02 13:00:00;2200.0;Normal
10290;8510092.0;TR213/00066;Paiement électronique;Validé;Tambacounda;2024-07-02 12:00:00;115000.0;Normal
1034;851304.0;TR216/0158;ATM;Validé;Dakar;2024-07-02 11:45:00;8000.0;Normal
1004;851040.0;TR202/00061;Paiement électronique;Validé;Tambacounda;2024-07-02 11:33:00;600000.0;Normal
1020;851002.0;TR207/000030;ATM;Validé;Tambacounda;2024-07-02 11:20:00;9000.0;Suspect
530;85053.0;TR111/0012;Paiement électronique;Validé;Fatick;2024-07-02 11:00:00;300000.0;Normal
511;85151.0;TR4/0033;ATM;Validé;Dakar;2024-07-02 10:45:00;4000.0;Normal
1035;851053.0;TR216/0054;Paiement en ligne;Validé;Saint Louis;2024-07-02 10:20:00;60000.0;Normal
10260;8510062.0;TR211/00055;ATM;Validé;Ziguinchor;2024-07-02 10:15:00;4500.0;Normal
10340;8501304.0;TR216/00144;Paiement en ligne;Echoué;Thiès;2024-07-02 10:00:00;220000.0;Fraude
537;85357.0;TR104/0113;ATM;Validé;Touba;2024-07-02 09:35:00;12000.0;Normal
523;85253.0;TR00/0083;Paiement électronique;Validé;Saint Louis;2024-07-02 09:15:00;400000.0;Normal
521;85252.0;TR9/00063;Paiement électronique;En attente;Tambacounda;2024-07-02 08:30:00;220000.0;Normal
10390;8510390.0;TR218/0067;Paiement en ligne;Validé;Diourbel;2024-07-01 23:45:00;60000.0;Normal
10308;8501083.0;TR218/0066;Paiement électronique;Echoué;Fatick;2024-07-01 22:30:00;91000.0;Fraude
10037;8513007.0;TR218/0065;ATM;En attente;Kaolack;2024-07-01 21:15:00;11000.0;Normal
516;85651.0;TR6/37;ATM;Validé;Tambacounda;2024-07-01 18:00:00;18000.0;Normal
1029;851092.0;TR212/0034;Paiement en ligne;Validé;Kaolack;2024-07-01 16:30:00;10000.0;Normal
1029;851092.0;TR212/0106;Paiement en ligne;Validé;Guédiawaye;2024-07-01 16:30:00;12000.0;Normal
1029;851092.0;TR212/0142;Paiement en ligne;Validé;Guédiawaye;2024-07-01 16:30:00;13000.0;Normal
1029;851092.0;TR212/0070;Paiement en ligne;Validé;Guédiawaye;2024-07-01 16:30:00;11000.0;Normal
542;85254.0;TR106/0058;Paiement en ligne;Validé;Thiès;2024-07-01 16:00:00;72000.0;Normal
534;85453.0;TR102/07-01-24;Paiement en ligne;Validé;Touba;2024-07-01 15:50:00;60000.0;Normal
1038;851083.0;TR217/120;Paiement en ligne;En attente;Tambacounda;2024-07-01 15:45:00;72000.0;Normal
524;85452.0;TR00/0082;Paiement en ligne;Validé;Thiès;2024-07-01 15:45:00;250000.0;Normal
1042;852104.0;TR219/100;Paiement en ligne;Validé;Nioro;2024-07-01 15:30:00;8400.0;Normal
545;85455.0;TR108/00023;Paiement électronique;Echoué;Saint Louis;2024-07-01 15:00:00;200000.0;Normal
529;85259.0;TR111/0019;Paiement électronique;Validé;Saint Louis;2024-07-01 15:00:00;75000.0;Normal
522;85252.0;TR9/00062;ATM;Validé;Thiès;2024-07-01 15:00:00;80000.0;Normal
546;85654.0;TR108/00027;Paiement en ligne;Validé;Saint Louis;2024-07-01 14:30:00;300000.0;Normal
528;85852.0;TR011/0043;Paiement en ligne;Validé;Tambacounda;2024-07-01 14:30:00;6000000.0;Normal
50139;85893421.0;TR9NMK4X;Paiement électronique;Validé;Matam;2024-07-01 14:30:00;90000.0;Normal
544;85254.0;TR107/0040;Paiement en ligne;Validé;Rufisque;2024-07-01 13:30:00;60000.0;Normal
509;85590.0;TR3/0045;ATM;Validé;Fatick;2024-07-01 13:15:00;90000.0;Normal
100280;85001208.0;TR214/00044;ATM;Validé;Dakar;2024-07-01 13:00:00;2000.0;Normal
1005;851500.0;TR203/0033;Paiement en ligne;Validé;Kolda;2024-07-01 12:45:00;85000.0;Suspect
1035;851053.0;TR216/0162;ATM;Validé;Saint Louis;2024-07-01 12:30:00;15000.0;Normal
515;85155.0;TR6/32;Paiement en ligne;Validé;Dakar;2024-07-01 12:30:00;50000.0;Normal
552;85552.0;TR200/131313;ATM;Validé;Tambacounda;2024-07-01 12:15:00;3000.0;Normal
10280;8501208.0;TR213/00051;Paiement électronique;Echoué;Thiès;2024-07-01 12:00:00;90000.0;Normal
531;85351.0;TR101/00027;Paiement en ligne;Validé;Dakar;2024-07-01 12:00:00;12000.0;Normal
529;85259.0;TR111/0086;ATM;Validé;Dakar;2024-07-01 11:45:00;4000.0;Normal
1031;851301.0;TR215/0093;Paiement en ligne;Validé;Tambacounda;2024-07-01 11:30:00;70000.0;Normal
533;85353.0;TR102/07-01-24;Paiement en ligne;Validé;Ziguinchor;2024-07-01 11:10:00;150000.0;Normal
1006;851060.0;TR203/0067;Paiement en ligne;Validé;Kaffrine;2024-07-01 11:00:00;70000.0;Normal
548;85854.0;TR109/0126;ATM;Validé;Dakar;2024-07-01 11:00:00;1500.0;Normal
547;85457.0;TR109/0117;ATM;Validé;Dakar;2024-07-01 11:00:00;1200.0;Normal
1018;858101.0;TR206/00168;ATM;Echoué;Podor;2024-07-01 11:00:00;280000.0;Suspect
538;85853.0;TR104/0112;Paiement en ligne;Echoué;Tambacounda;2024-07-01 10:55:00;75000.0;Suspect
50462;850578.0;TR4KMN5Q;ATM;Validé;Thiès;2024-07-01 10:45:00;15000.0;Normal
501;85501.0;TR0/00032;Paiement électronique;En attente;Louga;2024-07-01 10:45:00;1000000.0;Normal
523;85253.0;TR00/0081;ATM;Validé;Dakar;2024-07-01 10:30:00;9000.0;Normal
521;85251.0;TR9/00061;Paiement en ligne;Validé;Dakar;2024-07-01 10:15:00;28000.0;Normal
535;85355.0;TR103/0103;Paiement en ligne;En attente;Tambacounda;2024-07-01 10:15:00;100000.0;Normal
10240;8541010.0;TR209/00034;ATM;Validé;Kaolack;2024-07-01 10:00:00;3000.0;Normal
10340;8501304.0;TR216/00053;ATM;Validé;Dakar;2024-07-01 10:00:00;9000.0;Normal
518;85851.0;TR7/262728;Paiement électronique;En attente;Kaffrine;2024-07-01 09:55:00;1300000.0;Normal
527;85257.0;TR011/0037;ATM;Validé;Dakar;2024-07-01 09:45:00;10000.0;Normal
514;85451.0;TR5/0040;Paiement en ligne;En attente;Kanel;2024-07-01 09:45:00;150000.0;Normal
547;85457.0;TR109/0027;ATM;Validé;Dakar;2024-07-01 09:30:00;1800.0;Normal
548;85854.0;TR109/0039;ATM;Validé;Dakar;2024-07-01 09:30:00;1800.0;Normal
535;85355.0;TR103/0033;ATM;Validé;Kédougou;2024-07-01 09:30:00;2500.0;Normal
532;85253.0;TR101/00036;Paiement en ligne;Validé;Diourbel;2024-07-01 09:30:00;15000.0;Normal
532;85253.0;TR101/00056;Paiement en ligne;Validé;Tambacounda;2024-07-01 09:30:00;14000.0;Normal
1002;851020.0;TR201/00050;Paiement en ligne;Validé;Thiès;2024-07-01 09:00:00;170000.0;Normal
1005;851500.0;TR203/0094;ATM;Validé;Thiès;2024-07-01 09:00:00;3000.0;Normal
504;85405.0;TR0/003100;ATM;Validé;Thiès;2024-07-01 09:00:00;25000.0;Normal
519;85159.0;TR8/0033;Paiement électronique;En attente;Kaffrine;2024-07-01 09:00:00;900000.0;Suspect
1010;851001.0;TR204/00095;Paiement électronique;Echoué;Bambey;2024-07-01 09:00:00;205000.0;Suspect
1017;851071.0;TR206/00065;ATM;Validé;Saint Louis;2024-07-01 09:00:00;9000.0;Normal
1039;851039.0;TR217/043;ATM;Echoué;Kaolack;2024-07-01 08:00:00;4200.0;Normal
1011;851101.0;TR204_1/9;ATM;Validé;Saint Louis;2024-07-01 08:00:00;4000.0;Normal
544;85254.0;TR107/0047;Paiement électronique;En attente;Kaolack;2024-07-01 08:00:00;92000.0;Normal
1015;855101.0;TR205/00124;ATM;Validé;Kaolack;2024-07-01 02:30:00;5000.0;Normal
1014;851041.0;TR205/00123;Paiement électronique;Validé;Saint Louis;2024-07-01 02:00:00;280000.0;Normal
1013;851301.0;TR205/00121;ATM;Validé;Dakar;2024-07-01 01:00:00;4000.0;Normal
537;85357.0;TR104/0111;Paiement électronique;En attente;Saint Louis;2024-06-30 15:20:00;55000.0;Normal
10340;8501304.0;TR216/00143;ATM;Validé;Dakar;2024-06-30 13:00:00;32000.0;Normal
517;85157.0;TR7/232425;Paiement en ligne;Validé;Matam;2024-06-30 12:15:00;600000.0;Normal
1012;851021.0;TR204_1/64;Paiement électronique;Echoué;Tambacounda;2024-06-30 12:00:00;600000.0;Suspect
545;85455.0;TR108/00142;Paiement en ligne;Echoué;Thiès;2024-06-30 11:45:00;150000.0;Normal
1033;851033.0;TR215/0121;Paiement électronique;Validé;Dakar;2024-06-30 10:15:00;135000.0;Normal
10250;8512005.0;TR211/00050;Paiement en ligne;Validé;Dakar;2024-06-30 10:00:00;85000.0;Normal
1023;851032.0;TR208/7134;Paiement en ligne;Validé;Matam;2024-06-30 09:55:00;35000.0;Normal
1041;851041.0;TR219/039;ATM;En attente;Louga;2024-06-30 09:45:00;12000.0;Normal
1021;851101.0;TR207/000085;Paiement en ligne;Echoué;Kolda;2024-06-29 16:30:00;150000.0;Suspect
538;85853.0;TR104/0110;ATM;Validé;Ziguinchor;2024-06-29 16:11:00;3000.0;Normal
513;85153.0;TR5/0039;ATM;Validé;Oussouye;2024-06-29 16:00:00;90000.0;Normal
518;85851.0;TR7/202122;ATM;Validé;Kolda;2024-06-29 15:40:00;12000.0;Normal
1008;851080.0;TR204/00144;Paiement électronique;Validé;Kaolack;2024-06-29 14:20:00;35000.0;Normal
506;85605.0;TR2/0040;ATM;Validé;Ziguinchor;2024-06-29 13:00:00;3000.0;Normal
100290;85010092.0;TR214/00121;Paiement électronique;Validé;Kaolack;2024-06-29 12:45:00;95000.0;Normal
546;85654.0;TR108/00138;Paiement électronique;Validé;Thiès;2024-06-29 12:30:00;700000.0;Normal
1017;851071.0;TR206/00164;ATM;Echoué;Kolda;2024-06-29 10:45:00;420000.0;Suspect
1036;851036.0;TR216/0049;Paiement électronique;Validé;Dakar;2024-06-29 10:00:00;90000.0;Normal
1032;851023.0;TR215/0039;Paiement en ligne;Validé;Diourbel;2024-06-29 10:00:00;110000.0;Normal
551;85551.0;TR200/393939;Paiement électronique;Validé;Ziguinchor;2024-06-28 19:45:00;95000.0;Normal
1033;851033.0;TR215/0087;Paiement en ligne;En attente;Kaolack;2024-06-28 17:00:00;75000.0;Suspect
100300;85001030.0;TR214/00043;Paiement électronique;Validé;Tambacounda;2024-06-28 16:00:00;65000.0;Normal
1019;851901.0;TR207/000029;Paiement électronique;Echoué;Dakar;2024-06-28 15:00:00;80000.0;Normal
1018;858101.0;TR206/00036;ATM;Echoué;Podor;2024-06-28 14:30:00;150000.0;Suspect
1037;851307.0;TR217/119;ATM;Validé;Diourbel;2024-06-28 12:30:00;4200.0;Normal
1022;851202.0;TR208/6012;ATM;Validé;Fatick;2024-06-28 12:25:00;12000.0;Normal
527;85257.0;TR011/0103;Paiement électronique;Validé;Tambacounda;2024-06-28 12:15:00;4000000.0;Normal
525;85255.0;TR010/0030;ATM;Validé;Kédougou;2024-06-28 12:15:00;6000.0;Normal
533;85353.0;TR102/06-28-24;Paiement électronique;Validé;Touba;2024-06-28 11:50:00;55000.0;Normal
537;85357.0;TR104/0109;Paiement en ligne;Validé;Thiès;2024-06-28 11:42:00;35000.0;Normal
530;85053.0;TR111/0081;Paiement en ligne;Validé;Kaolack;2024-06-28 11:30:00;500000.0;Normal
545;85455.0;TR108/00134;Paiement électronique;Echoué;Thiès;2024-06-28 11:15:00;120000.0;Normal
10270;8507102.0;TR211/00161;Paiement en ligne;Validé;Dakar;2024-06-28 11:00:00;90000.0;Normal
510;85590.0;TR3/0044;Paiement électronique;Echoué;Tambacounda;2024-06-28 10:45:00;5000.0;Suspect
1005;851500.0;TR203/0058;Paiement en ligne;Validé;Richard Toll;2024-06-28 10:45:00;100000.0;Suspect
1007;851700.0;TR204/00132;Paiement électronique;Validé;Kaolack;2024-06-28 10:45:00;42000.0;Normal
1009;851900.0;TR204/00038;Paiement électronique;Validé;Kédougou;2024-06-28 10:45:00;250000.0;Normal
1034;851304.0;TR216/0041;Paiement en ligne;En attente;Dakar;2024-06-28 10:30:00;35000.0;Normal
517;85157.0;TR7/171819;Paiement électronique;Echoué;Podor;2024-06-28 09:05:00;2000000.0;Fraude
536;85653.0;TR103/0102;ATM;Validé;Thiès;2024-06-28 08:45:00;1000.0;Normal
10260;8510062.0;TR211/00157;Paiement électronique;Validé;Dakar;2024-06-27 21:00:00;180000.0;Normal
10390;8510390.0;TR218/0064;Paiement électronique;Validé;Kolda;2024-06-27 19:00:00;42000.0;Normal
1032;851023.0;TR215/0115;Paiement électronique;En attente;Saint Louis;2024-06-27 17:45:00;120000.0;Suspect
10308;8501083.0;TR218/0063;ATM;Validé;Ziguinchor;2024-06-27 17:45:00;25000.0;Normal
10220;8512020.0;TR209/00137;ATM;Validé;Kaolack;2024-06-27 17:00:00;14000.0;Suspect
10037;8513007.0;TR218/0062;Paiement en ligne;En attente;Tambacounda;2024-06-27 16:30:00;5000.0;Normal
538;85853.0;TR104/0108;Paiement électronique;Validé;Kaolack;2024-06-27 13:40:00;15000.0;Normal
1038;851083.0;TR217/042;Paiement électronique;En attente;Ziguinchor;2024-06-27 13:30:00;820000.0;Normal
546;85654.0;TR108/00130;Paiement électronique;Validé;Thiès;2024-06-27 12:45:00;600000.0;Normal
10360;8501036.0;TR216/00142;Paiement électronique;En attente;Matam;2024-06-27 10:30:00;550000.0;Suspect
518;85851.0;TR7/141516;Paiement en ligne;Validé;Ziguinchor;2024-06-27 10:30:00;550000.0;Normal
1008;851080.0;TR204/00120;Paiement électronique;Validé;Kaolack;2024-06-27 09:30:00;40000.0;Normal
10250;8512005.0;TR211/00153;ATM;Validé;Dakar;2024-06-27 09:20:00;4000.0;Normal
100280;85001208.0;TR214/00118;Paiement électronique;En attente;Mbour;2024-06-27 09:15:00;75000.0;Suspect
517;85157.0;TR7/111213;ATM;Validé;Saint Louis;2024-06-26 18:00:00;19000.0;Normal
1041;851041.0;TR219/099;Paiement électronique;Validé;Kédougou;2024-06-26 16:00:00;12700.0;Normal
535;85355.0;TR103/0101;Paiement électronique;Echoué;Dakar;2024-06-26 16:00:00;1300000.0;Suspect
1040;851400.0;TR219/038;Paiement électronique;Validé;Fatick;2024-06-26 14:30:00;8000.0;Normal
1009;851900.0;TR204/00094;Paiement en ligne;Validé;Vélingara;2024-06-26 14:15:00;90000.0;Normal
547;85457.0;TR109/00100;Paiement en ligne;Validé;Saint Louis;2024-06-26 13:45:00;62000.0;Normal
548;85854.0;TR109/0109;Paiement en ligne;Validé;Saint Louis;2024-06-26 13:45:00;58000.0;Normal
1036;851036.0;TR216/0157;Paiement en ligne;Echoué;Dakar;2024-06-26 13:15:00;30000.0;Suspect
537;85357.0;TR104/0107;ATM;Validé;Dakar;2024-06-26 12:05:00;2500.0;Normal
1016;851601.0;TR206/00040;Paiement en ligne;Echoué;Rufisque;2024-06-26 11:45:00;200000.0;Suspect
1007;851700.0;TR204/00108;Paiement électronique;Validé;Kaolack;2024-06-26 11:30:00;38000.0;Normal
514;85451.0;TR5/0038;Paiement électronique;Validé;Dahra;2024-06-26 11:10:00;300000.0;Suspect
545;85455.0;TR108/00126;Paiement électronique;Echoué;Thiès;2024-06-26 11:00:00;300000.0;Normal
530;85053.0;TR111/0056;ATM;Validé;Dakar;2024-06-26 10:45:00;7000.0;Normal
505;85505.0;TR2/0039;Paiement en ligne;Validé;Thiès;2024-06-26 09:45:00;60000.0;Normal
1032;851023.0;TR215/0081;Paiement en ligne;Validé;Thiès;2024-06-26 08:00:00;65000.0;Normal
520;85052.0;TR8/0032;Paiement en ligne;Validé;Bambey;2024-06-25 18:00:00;15000.0;Normal
500;85500.0;TR0/00031;ATM;Validé;Dakar;2024-06-25 17:30:00;250000.0;Normal
509;85051.0;TR3/0043;Paiement en ligne;Validé;Thiès;2024-06-25 17:00:00;200000.0;Normal
1012;851021.0;TR204_1/8;Paiement en ligne;Validé;Thiès;2024-06-25 17:00:00;90000.0;Normal
536;85653.0;TR103/0032;Paiement électronique;Echoué;Kaffrine;2024-06-25 16:45:00;1800000.0;Fraude
505;85305.0;TR0/003000;Paiement en ligne;En attente;Dakar;2024-06-25 16:30:00;75000.0;Normal
1008;851080.0;TR204/00096;Paiement électronique;Validé;Kaolack;2024-06-25 16:00:00;30000.0;Normal
1006;851060.0;TR203/0085;ATM;Echoué;Matam;2024-06-25 15:45:00;4000.0;Suspect
10360;8501036.0;TR216/00141;Paiement en ligne;Validé;Diourbel;2024-06-25 15:00:00;210000.0;Normal
1015;855101.0;TR205/00149;Paiement en ligne;Validé;Kaolack;2024-06-25 15:00:00;105000.0;Normal
50743;85458321.0;TR0AHB8P;Paiement électronique;Validé;Dakar;2024-06-25 14:30:00;50000.0;Normal
1016;851601.0;TR206/00160;ATM;Echoué;Ziguinchor;2024-06-25 14:00:00;350000.0;Suspect
547;85457.0;TR109/0026;Paiement électronique;Echoué;Tambacounda;2024-06-25 13:50:00;50000.0;Normal
548;85854.0;TR109/0038;Paiement électronique;Echoué;Tambacounda;2024-06-25 13:50:00;55000.0;Normal
518;85851.0;TR7/080910;Paiement électronique;En attente;Kaolack;2024-06-25 13:45:00;1600000.0;Normal
100290;85010092.0;TR214/00040;Paiement électronique;Validé;Saint Louis;2024-06-25 13:45:00;90000.0;Normal
1014;851041.0;TR205/00040;ATM;Validé;Saint Louis;2024-06-25 13:30:00;6000.0;Normal
1014;851041.0;TR205/00146;Paiement en ligne;Validé;Saint Louis;2024-06-25 13:30:00;85000.0;Normal
1017;851071.0;TR206/00032;Paiement en ligne;Validé;Kolda;2024-06-25 13:15:00;100000.0;Normal
546;85654.0;TR108/00122;Paiement en ligne;Validé;Thiès;2024-06-25 12:15:00;500000.0;Normal
1013;851301.0;TR205/00143;Paiement en ligne;En attente;Dakar;2024-06-25 12:00:00;75000.0;Normal
100300;85001030.0;TR214/00124;Paiement électronique;Validé;Tambacounda;2024-06-25 11:00:00;78000.0;Normal
541;85451.0;TR106/0045;ATM;Echoué;Ziguinchor;2024-06-25 11:00:00;13000.0;Suspect
512;85251.0;TR4/0032;Paiement électronique;Validé;Ziguinchor;2024-06-25 11:00:00;7000.0;Suspect
1031;851301.0;TR215/0030;Paiement en ligne;Validé;Ziguinchor;2024-06-25 11:00:00;70000.0;Suspect
538;85853.0;TR104/0106;Paiement en ligne;Echoué;Tambacounda;2024-06-25 10:55:00;75000.0;Suspect
541;85451.0;TR106/0048;ATM;Validé;Diourbel;2024-06-25 10:45:00;21000.0;Normal
531;85351.0;TR101/00026;Paiement électronique;Echoué;Ziguinchor;2024-06-25 10:15:00;9000.0;Normal
540;85054.0;TR105/0015;ATM;Validé;Kolda;2024-06-25 10:00:00;6000.0;Normal
543;85453.0;TR107/0050;Paiement électronique;Validé;Louga;2024-06-25 10:00:00;78000.0;Normal
50987;85342111.0;TR2EFG6Z;ATM;Echoué;Louga;2024-06-25 10:00:00;8000.0;Suspect
1035;851053.0;TR216/0045;ATM;Validé;Dakar;2024-06-25 09:50:00;12000.0;Suspect
10240;8541010.0;TR209/00145;ATM;Echoué;Dakar;2024-06-25 09:50:00;4000.0;Suspect
1012;851021.0;TR204_1/63;ATM;Validé;Saint Louis;2024-06-25 09:30:00;23000.0;Normal
10360;8501036.0;TR216/00052;Paiement électronique;Validé;Matam;2024-06-25 09:15:00;220000.0;Normal
527;85257.0;TR011/0032;ATM;Echoué;Saint Louis;2024-06-25 09:00:00;8000.0;Suspect
1033;851033.0;TR215/0138;Paiement en ligne;Echoué;Thiès;2024-06-24 15:30:00;105000.0;Suspect
534;85453.0;TR102/06-24-24;ATM;Validé;Ziguinchor;2024-06-24 14:00:00;2500.0;Normal
529;85259.0;TR111/0075;Paiement en ligne;Validé;Thiès;2024-06-24 13:50:00;400000.0;Normal
10230;8510320.0;TR209/00141;ATM;Validé;Ziguinchor;2024-06-24 13:00:00;9000.0;Suspect
1034;851304.0;TR216/0149;Paiement électronique;Echoué;Dakar;2024-06-24 12:50:00;75000.0;Suspect
1007;851700.0;TR204/00084;Paiement électronique;Validé;Kaolack;2024-06-24 12:45:00;40000.0;Normal
545;85455.0;TR108/00118;Paiement en ligne;Echoué;Thiès;2024-06-24 11:30:00;250000.0;Normal
1037;851307.0;TR217/041;ATM;Validé;Saint Louis;2024-06-24 11:15:00;2900.0;Normal
517;85157.0;TR7/050607;Paiement en ligne;Validé;Fatick;2024-06-24 11:10:00;700000.0;Normal
1018;858101.0;TR206/00048;Paiement électronique;Echoué;Bambey;2024-06-24 10:30:00;200000.0;Suspect
1020;851002.0;TR207/000084;ATM;Validé;Tambacounda;2024-06-24 09:45:00;18000.0;Suspect
537;85357.0;TR104/0105;ATM;Validé;Touba;2024-06-24 09:35:00;12000.0;Normal
1039;851039.0;TR217/118;Paiement en ligne;Echoué;Kaolack;2024-06-24 09:00:00;68000.0;Normal
1031;851301.0;TR215/0109;Paiement électronique;En attente;Diourbel;2024-06-24 09:00:00;125000.0;Suspect
1024;854101.0;TR208/4899;Paiement électronique;Echoué;Tambacounda;2024-06-23 17:45:00;500000.0;Suspect
1010;851001.0;TR204/00037;Paiement en ligne;Validé;Matam;2024-06-23 17:30:00;75000.0;Normal
1036;851036.0;TR216/0048;ATM;Echoué;Ziguinchor;2024-06-23 17:20:00;20000.0;Suspect
506;85605.0;TR2/0038;Paiement électronique;En attente;Kaolack;2024-06-23 17:15:00;700000.0;Suspect
518;85851.0;TR7/020304;ATM;Validé;Diourbel;2024-06-23 16:25:00;28000.0;Normal
529;85259.0;TR111/0049;Paiement électronique;Validé;Saint Louis;2024-06-23 15:45:00;600000.0;Normal
10360;8501036.0;TR216/00051;Paiement en ligne;En attente;Diourbel;2024-06-23 15:30:00;80000.0;Suspect
1031;851301.0;TR215/0074;ATM;Echoué;Saint Louis;2024-06-23 15:00:00;12000.0;Suspect
530;85053.0;TR111/0026;ATM;Validé;Kolda;2024-06-23 13:45:00;2000.0;Normal
538;85853.0;TR104/0104;Paiement électronique;En attente;Kaolack;2024-06-23 13:40:00;15000.0;Normal
546;85654.0;TR108/00114;Paiement en ligne;Validé;Thiès;2024-06-23 13:00:00;650000.0;Normal
10250;8512005.0;TR211/00041;ATM;Echoué;Podor;2024-06-23 12:30:00;1500.0;Suspect
1021;851101.0;TR207/000028;Paiement électronique;Validé;Ziguinchor;2024-06-23 12:15:00;40000.0;Normal
1008;851080.0;TR204/00072;Paiement électronique;Validé;Kaolack;2024-06-23 10:00:00;35000.0;Normal
10360;8501036.0;TR216/00140;ATM;Validé;Kaolack;2024-06-23 09:00:00;17000.0;Normal
1033;851033.0;TR215/0104;ATM;Validé;Kaolack;2024-06-23 08:45:00;28000.0;Normal
510;85051.0;TR3/0042;ATM;Validé;Saint Louis;2024-06-23 08:30:00;70000.0;Normal
10260;8510062.0;TR211/00045;Paiement en ligne;Validé;Dakar;2024-06-22 17:00:00;100000.0;Normal
50462;850578.0;TR7QWV3J;Paiement en ligne;Validé;Mbour;2024-06-22 17:00:00;6000.0;Normal
550;85055.0;TR110/00108;Paiement en ligne;Echoué;Fatick;2024-06-22 15:30:00;17000.0;Suspect
1035;851053.0;TR216/0153;ATM;Echoué;Dakar;2024-06-22 14:35:00;9000.0;Suspect
10390;8510390.0;TR218/0061;Paiement électronique;Echoué;Saint Louis;2024-06-22 14:15:00;76000.0;Fraude
1033;851033.0;TR215/0067;Paiement électronique;En attente;Ziguinchor;2024-06-22 14:15:00;95000.0;Suspect
1007;851700.0;TR204/00060;Paiement électronique;Validé;Kaolack;2024-06-22 14:15:00;32000.0;Normal
547;85457.0;TR109/0066;ATM;Validé;Thiès;2024-06-22 13:30:00;2200.0;Normal
548;85854.0;TR109/0075;ATM;Validé;Thiès;2024-06-22 13:30:00;2000.0;Normal
536;85653.0;TR103/0100;Paiement en ligne;Validé;Dagana;2024-06-22 13:30:00;800000.0;Normal
10308;8501083.0;TR218/0060;ATM;Validé;Thiès;2024-06-22 13:00:00;19000.0;Normal
10037;8513007.0;TR218/0059;Paiement électronique;Validé;Dakar;2024-06-22 11:45:00;2000.0;Normal
545;85455.0;TR108/00110;Paiement en ligne;Echoué;Thiès;2024-06-22 11:45:00;400000.0;Suspect
537;85357.0;TR104/0103;Paiement en ligne;Validé;Thiès;2024-06-22 11:42:00;35000.0;Normal
1006;851060.0;TR203/0102;Paiement électronique;Validé;Richard Toll;2024-06-22 11:00:00;110000.0;Normal
